trial_id	session_id	mode_id	participant_id	word	status	start_tstamp	end_tstamp	backspace_time	cancel_time	candidates
14	4	eyeswipe1	A11	harmful	DELETED	203690.0	213020.0	3290.0	0.0	harmful;herbal;hell;heel;hall;hotel;hotmail;hostel;helpful;html
14	4	eyeswipe1	A11	help	COMPLETED	224502.0	231848.0	0.0	0.0	help;http;hip;hop;hp
14	4	eyeswipe1	A11	you	COMPLETED	237598.0	240479.0	0.0	0.0	you
15	4	eyeswipe1	A11	i	COMPLETED	247553.0	252370.0	0.0	0.0	i;israeli;iraqi
15	4	eyeswipe1	A11	like	COMPLETED	267241.0	273418.0	0.0	0.0	luke;like;le;lime;lee;life;lie;lite;lone;line
15	4	eyeswipe1	A11	baroque	COMPLETED	279128.0	287344.0	0.0	0.0	baroque;balance;basename;brisbane;bridge;brochure;bicycle;boutique;bruce;browse
15	4	eyeswipe1	A11	a	DELETED	292000.0	293717.0	1259.0	0.0	a;ada;area;ata;ana;andrea;agenda;arena;aqua;aruba
15	4	eyeswipe1	A11	and	COMPLETED	305184.0	307411.0	0.0	0.0	and;amd;ahead;answered;armed;arranged;aged;agreed;advanced;asked
15	4	eyeswipe1	A11	constitutional	DELETED	311224.0	316312.0	5171.0	0.0	constitutional;conceptual;confidential;computational;conditional;continental;conventional;congressional;commercial;classical
15	4	eyeswipe1	A11	cc	DELETED	326686.0	326831.0	2192.0	0.0	cc;cubic;cardiac;civic;ceramic;characteristic;comic;chronic;cosmetic;catholic
15	4	eyeswipe1	A11	classical	COMPLETED	336108.0	343018.0	0.0	0.0	classical;congressional;computational;conceptual;commercial;conventional;constitutional;conditional;cocktail;confidential
15	4	eyeswipe1	A11	music	COMPLETED	347527.0	350120.0	0.0	0.0	music;metric;metallic;magic;magnetic;misc;mic;marc;mac;mc
37	9	eyeswipe1	A11	dont	COMPLETED	19599.0	22184.0	0.0	0.0	dont;doubt;delight;don't;dealt;default;depot;dot;dirt;digit
37	9	eyeswipe1	A11	not	DELETED	26108.0	27554.0	8896.0	0.0	not;night;nut;nonprofit;net;nest;nudist;next;newest;northwest
37	9	eyeswipe1	A11	do	COMPLETED	43155.0	44015.0	0.0	0.0	do;duo;demo;diego;dildo;disco
37	9	eyeswipe1	A11	not	COMPLETED	47709.0	49124.0	0.0	0.0	not;night;nut;nudist;nonprofit;northwest;net;newest;next;nest
37	9	eyeswipe1	A11	worry	COMPLETED	53583.0	56514.0	0.0	0.0	worry;wiley;wesley;worthy;windy;weekly;why;wendy;wednesday;warranty
37	9	eyeswipe1	A11	about	COMPLETED	60005.0	62576.0	0.0	0.0	about;alt;alot;admit;adopt;apt;amount;adult;account;alert
37	9	eyeswipe1	A11	this	COMPLETED	66296.0	67955.0	0.0	0.0	this;thus;thoughts;toes;tires;tours;toys;ties;tigers;tries
38	9	eyeswipe1	A11	only	COMPLETED	74599.0	76777.0	0.0	0.0	only;orgy;opportunity;obey;obesity;obviously;okay;ordinary;originally;occasionally
38	9	eyeswipe1	A11	an	COMPLETED	80214.0	81312.0	0.0	0.0	an;ann;aberdeen;autumn;asin;again;admin;auburn;assign;austin
38	9	eyeswipe1	A11	independent	DELETED	84755.0	87056.0	1670.0	0.0	independent;improvement;infant;intent;involvement;infringement;int;incident;idiot;investment
38	9	eyeswipe1	A11	idiot	COMPLETED	93496.0	96070.0	0.0	0.0	idiot;insight;indirect;incorrect;isn't;implement;infringement;involvement;instrument;investment
38	9	eyeswipe1	A11	would	COMPLETED	99339.0	102491.0	0.0	0.0	would;wild;word;wound;wood;wrapped;walked;weighted;weird;wind
38	9	eyeswipe1	A11	lie	COMPLETED	106375.0	108118.0	0.0	0.0	lite;lie;life;lose;le;like;luke;loose;louise;lee
38	9	eyeswipe1	A11	in	COMPLETED	113344.0	114308.0	0.0	0.0	in;inn;ion;icon;iron;introduction;induction;intention;infection;invention
38	9	eyeswipe1	A11	court	COMPLETED	117516.0	121011.0	0.0	0.0	court;cult;cost;collect;correct;closest;christ;count;const;contest
39	9	eyeswipe1	A11	go	COMPLETED	126578.0	127763.0	0.0	0.0	go;goto;greensboro
39	9	eyeswipe1	A11	out	COMPLETED	132199.0	135027.0	0.0	0.0	out;ought;opt;object;oct;oldest;outlet;offset;opponent;overnight
39	9	eyeswipe1	A11	for	COMPLETED	138520.0	140967.0	0.0	0.0	for;filter;flyer;flour;four;floor;fighter;folder;fiber;finger
39	9	eyeswipe1	A11	some	COMPLETED	145071.0	147396.0	0.0	0.0	some;stone;spoke;spine;shine;strike;stroke;style;sale;sole
39	9	eyeswipe1	A11	pizza	COMPLETED	150813.0	153308.0	0.0	0.0	pizza;pda;plaza;para;pasta;propecia;patricia;plasma;panama;peninsula
39	9	eyeswipe1	A11	and	COMPLETED	156647.0	158000.0	0.0	0.0	and;amd;answered;armed;ahead;arranged;asked;aged;agreed;advanced
39	9	eyeswipe1	A11	beer	COMPLETED	164648.0	167203.0	0.0	0.0	beer;better;bar;bear;beaver;buyer;burner;buffer;butter;bigger
40	9	eyeswipe1	A11	express	COMPLETED	173138.0	177342.0	0.0	0.0	exports;expires;express;escorts;eagles;experts;examples;expects;efforts;ebooks
40	9	eyeswipe1	A11	delivery	COMPLETED	183420.0	187673.0	0.0	0.0	delivery;delay;democracy;diplomacy;deputy;diary;dietary;dirty;daisy;dairy
40	9	eyeswipe1	A11	is	COMPLETED	191158.0	191954.0	0.0	0.0	is;ids;its;irs;ides;ideas;increases;insects;interests;indexes
40	9	eyeswipe1	A11	very	COMPLETED	194945.0	203079.0	0.0	0.0	very;vary;verify;variety;victory;veterinary;visibility;velocity;validity;virtually
40	9	eyeswipe1	A11	fast	COMPLETED	207342.0	209517.0	0.0	0.0	fast;fat;feat;fastest;fact;feet;frequent;ft;fit;finest
41	9	eyeswipe1	A11	my	COMPLETED	215618.0	216801.0	0.0	0.0	my;mighty;mobility;minority;modify;monthly;money;monkey;montgomery;mercy
41	9	eyeswipe1	A11	car	COMPLETED	220319.0	221689.0	0.0	0.0	car;career;carter;cedar;character;char;charger;charter;chester;cyber
41	9	eyeswipe1	A11	always	COMPLETED	225392.0	229182.0	0.0	0.0	always;affiliates;apparatus;arkansas;appliances;applicants;artists;activists;antiques;advertisers
41	9	eyeswipe1	A11	breaks	COMPLETED	232806.0	236906.0	0.0	0.0	barracks;breaks;brakes;beatles;bestsellers;besides;balls;battles;banks;batteries
41	9	eyeswipe1	A11	in	COMPLETED	247228.0	248124.0	0.0	0.0	in;inn;ion;icon;induction;iron;introduction;invention;infection;intention
41	9	eyeswipe1	A11	the	COMPLETED	252365.0	254987.0	0.0	0.0	these;there;the;three;thee;tue;true;tide;tie;tire
41	9	eyeswipe1	A11	winter	COMPLETED	261668.0	265761.0	0.0	0.0	winner;winter;wonder;waiver;westminster;wherever;washer;weather;whether;walker
42	9	eyeswipe1	A11	quick	COMPLETED	284965.0	287242.0	0.0	0.0	quick
42	9	eyeswipe1	A11	there	COMPLETED	290095.0	293345.0	0.0	0.0	the;there;three;these;true;tue;thee;trustee;tune;tube
42	9	eyeswipe1	A11	is	COMPLETED	300031.0	300990.0	0.0	0.0	is;ids;its;irs;ides;ideas;insects;indexes;ins;interests
42	9	eyeswipe1	A11	someone	COMPLETED	304151.0	308560.0	0.0	0.0	someone;subjective;selective;singapore;stephanie;signature;substitute;subscribe;sunshine;sunrise
42	9	eyeswipe1	A11	knocking	COMPLETED	312088.0	317416.0	0.0	0.0	knocking;kissing;keeping;king;kong;knitting;killing;kg;knowing
43	9	eyeswipe1	A11	where	COMPLETED	323269.0	327359.0	0.0	0.0	where;wayne;wage;wide;white;wife;wine;wire;wise;write
43	9	eyeswipe1	A11	did	COMPLETED	330747.0	332639.0	0.0	0.0	did;dod;decided;derived;desired;died;dried;destroyed;devoted;described
43	9	eyeswipe1	A11	you	COMPLETED	335891.0	337547.0	0.0	0.0	you
43	9	eyeswipe1	A11	get	COMPLETED	341132.0	342993.0	0.0	0.0	get;guest;greatest;great;grant;giant;gift;gmt;gratuit;gourmet
43	9	eyeswipe1	A11	such	COMPLETED	346410.0	348602.0	0.0	0.0	such;switch;sixth;strength;singh;swedish;sarah;seventh;scratch;stretch
43	9	eyeswipe1	A11	a	COMPLETED	352089.0	354332.0	0.0	0.0	a;ada;area;ata;aruba;aqua;andrea;agenda;arena;ana
43	9	eyeswipe1	A11	silly	COMPLETED	357585.0	359894.0	0.0	0.0	silly;sky;spy;supply;safely;story;sally;sorry;simply;sony
43	9	eyeswipe1	A11	idea	COMPLETED	363433.0	370390.0	0.0	0.0	idea;ira;iowa;isa;india;indiana;indonesia;italia
44	10	eyeswipe1	A11	get	COMPLETED	8729.0	10159.0	0.0	0.0	get;guest;greatest;great;gmt;gift;grant;giant;gratuit;ghost
44	10	eyeswipe1	A11	your	COMPLETED	13231.0	14901.0	0.0	0.0	your;younger;year
44	10	eyeswipe1	A11	priorities	COMPLETED	18170.0	22850.0	0.0	0.0	properties;priorities;profiles;profits;prostores;procedures;projectors;processors;perspectives;principles
44	10	eyeswipe1	A11	in	COMPLETED	28292.0	29275.0	0.0	0.0	in;inn;ion;icon;iron;introduction;induction;intention;infection;invention
44	10	eyeswipe1	A11	order	COMPLETED	33033.0	36499.0	0.0	0.0	order;offer;outer;older;or;our;other;oscar;observer;oliver
45	10	eyeswipe1	A11	merry	DELETED	41886.0	43384.0	1155.0	0.0	merry;mystery;mercy;mercury;mighty;ministry;money;monkey;modify;mobility
45	10	eyeswipe1	A11	my	COMPLETED	49079.0	49940.0	0.0	0.0	my;mighty;mobility;minority;monthly;modify;murphy;mercy;montgomery;merely
45	10	eyeswipe1	A11	favorite	COMPLETED	53281.0	57399.0	0.0	0.0	favourite;favorite;feature;failure;fake;female;facilitate;freelance;franchise;fame
45	10	eyeswipe1	A11	subject	COMPLETED	63027.0	66805.0	0.0	0.0	subject;southwest;soonest;select;sunset;somerset;southeast;smart;short;shirt
45	10	eyeswipe1	A11	is	COMPLETED	70143.0	70855.0	0.0	0.0	ids;is;its;irs;ides;ideas;indexes;ins;interfaces;interests
45	10	eyeswipe1	A11	psychology	COMPLETED	75795.0	80793.0	0.0	0.0	psychology;perfectly;physiology;playboy;presently;pathology;possibility;possibly;partly;philosophy
46	10	eyeswipe1	A11	gamblers	COMPLETED	87012.0	93778.0	0.0	0.0	gamblers;games;genius;gaps;graphs;greetings;grams;gains;gratis;genesis
46	10	eyeswipe1	A11	eventually	COMPLETED	97488.0	101764.0	0.0	0.0	eventually;essentially;extremely;entirely;enemy;effectively;enquiry;equality;equally;efficiently
46	10	eyeswipe1	A11	lease	DELETED	106587.0	109626.0	2636.0	0.0	lease;like;le;life;luke;lie;lee;lite;lodge;louise
46	10	eyeswipe1	A11	loose	COMPLETED	118051.0	121156.0	0.0	0.0	lose;loose;louise;lease;lie;like;lite;luke;life;le
46	10	eyeswipe1	A11	their	COMPLETED	129237.0	131832.0	0.0	0.0	their;thriller;treasurer;trailer;taylor;trigger;terror;trainer;tractor;tracker
46	10	eyeswipe1	A11	shirts	COMPLETED	134819.0	138379.0	0.0	0.0	shirts;skirts;sisters;sites;shorts;scores;sorts;shots;suits;suites
47	10	eyeswipe1	A11	the	COMPLETED	145676.0	147241.0	0.0	0.0	the;there;three;thee;these;tube;tune;tue;true;trustee
47	10	eyeswipe1	A11	rationale	COMPLETED	150747.0	155750.0	0.0	0.0	rationale;reasonable;responsible;reliable;removable;relative;respective;representative;riverside;relevance
47	10	eyeswipe1	A11	behind	COMPLETED	160287.0	163364.0	0.0	0.0	behind;beyond;backed;bald;bradford;bedford;believed;baghdad;broad;bernard
47	10	eyeswipe1	A11	the	COMPLETED	167426.0	170431.0	0.0	0.0	the;there;three;thee;these;tune;true;tue;tube;trustee
47	10	eyeswipe1	A11	decision	COMPLETED	173484.0	178317.0	0.0	0.0	decision;direction;davidson;deviation;duration;designation;donation;destination;declaration;domain
48	10	eyeswipe1	A11	what	COMPLETED	186389.0	188565.0	0.0	0.0	what;webcast;wheat;wrist;warcraft;west;worst;wet;watt;worldcat
48	10	eyeswipe1	A11	a	COMPLETED	191489.0	191665.0	0.0	0.0	a;ada;area;ata;aruba;aqua;ana;andrea;agenda;arena
48	10	eyeswipe1	A11	monkey	COMPLETED	195097.0	199018.0	0.0	0.0	monkey;ministry;money;monetary;monday;military;murray;mystery;mighty;mobility
48	10	eyeswipe1	A11	sees	COMPLETED	203565.0	203782.0	0.0	0.0	ss;seeds;sees;sas;seas;secrets;stars;seats;stats;sets
48	10	eyeswipe1	A11	a	COMPLETED	210729.0	210882.0	0.0	0.0	a;ada;area;ata;aruba;aqua;andrea;agenda;arena;ana
48	10	eyeswipe1	A11	monkey	COMPLETED	214667.0	218114.0	0.0	0.0	monkey;ministry;money;monetary;monday;military;murray;montgomery;mobility;mighty
48	10	eyeswipe1	A11	will	COMPLETED	221185.0	222996.0	0.0	0.0	will;wool;well;wal;wall;wheel;wishful;wonderful;withdrawal
48	10	eyeswipe1	A11	do	COMPLETED	225988.0	226808.0	0.0	0.0	do;duo;demo;diego;disco;dildo
49	10	eyeswipe1	A11	frequently	COMPLETED	232628.0	237955.0	0.0	0.0	frequently;fairly;fairy;frequency;factory;freely;friendly;facility;faculty;family
49	10	eyeswipe1	A11	asked	COMPLETED	241133.0	244267.0	0.0	0.0	asked;alfred;altered;amd;armed;assumed;aimed;arnold;avoid;avoided
49	10	eyeswipe1	A11	questions	COMPLETED	247133.0	251612.0	0.0	0.0	questions;quakes;quacks;queries;quantities;quotations;qualities;quarters;quotes;quizzes
50	10	eyeswipe1	A11	a	COMPLETED	257783.0	257846.0	0.0	0.0	a;ada;area;ata;ana;andrea;agenda;arena;aqua;aruba
50	10	eyeswipe1	A11	big	COMPLETED	264010.0	265433.0	0.0	0.0	big;blog;buying;bug;billing;booking;blogging;bufing;boring;burning
50	10	eyeswipe1	A11	scratch	COMPLETED	268345.0	271485.0	0.0	0.0	scratch;search;stretch;seventh;strength;sarah;singh;smith;such;switch
50	10	eyeswipe1	A11	on	COMPLETED	275081.0	275739.0	0.0	0.0	on;opinion;onion;option;origin;open;oven;often;oregon;oxygen
50	10	eyeswipe1	A11	the	COMPLETED	278387.0	279655.0	0.0	0.0	the;there;three;thee;these;tune;tube;tue;true;trustee
50	10	eyeswipe1	A11	tabletop	COMPLETED	283073.0	288123.0	0.0	0.0	tabletop;tap;trap;temp;trip;tcp;township;top;tip
51	10	eyeswipe1	A11	burglars	COMPLETED	294247.0	298638.0	0.0	0.0	burglars;buttons;bucks;brings;briefs;brochures;brokers;brothers;browsers;bridges
51	10	eyeswipe1	A11	never	COMPLETED	301503.0	303441.0	0.0	0.0	never;newer;number;nascar;near;niger;nuclear;neither;november;nor
51	10	eyeswipe1	A11	leave	COMPLETED	306564.0	309079.0	0.0	0.0	leave;lace;luggage;large;late;locate;louise;levee;longitude;lodge
51	10	eyeswipe1	A11	theft	DELETED	312995.0	313733.0	1396.0	0.0	theft;trust;test;text;tent;that;target;tract;taught;tenant
51	10	eyeswipe1	A11	their	COMPLETED	320371.0	322600.0	0.0	0.0	their;thriller;taylor;treasurer;trailer;trainer;trigger;terror;timber;timer
51	10	eyeswipe1	A11	-	CANCELED	329059.0	332478.0	0.0	1127.0	-
51	10	eyeswipe1	A11	-	CANCELED	337578.0	344871.0	0.0	1501.0	-
51	10	eyeswipe1	A11	business	COMPLETED	347107.0	351312.0	0.0	0.0	businesses;business;bracelets;breaks;brakes;brussels;brands;branches;beatles;bands
51	10	eyeswipe1	A11	card	COMPLETED	356736.0	359138.0	0.0	0.0	card;cad;created;cd;charged;cached;changed;centered;caused;cited
21	6	eyeswipe1	A11	those	DELETED	11133.0	12769.0	1623.0	0.0	those;tie;tile;tide;tire;toe;type;triple;tribute;tribe
21	6	eyeswipe1	A11	the	COMPLETED	20264.0	22756.0	0.0	0.0	the;these;there;three;thee;true;tube;tune;tue;trustee
21	6	eyeswipe1	A11	four	COMPLETED	26593.0	32538.0	0.0	0.0	fighter;for;four;flour;flyer;folder;filter;floor;flower;foster
21	6	eyeswipe1	A11	seasons	COMPLETED	37759.0	41644.0	0.0	0.0	seasons;songs;sons;souls;stones;sounds;sessions;shoulders;skills;sells
21	6	eyeswipe1	A11	-	CANCELED	45403.0	53574.0	0.0	2047.0	-
21	6	eyeswipe1	A11	will	COMPLETED	56376.0	58293.0	0.0	0.0	will;wool;well;wal;wall;wheel;wishful;wonderful;withdrawal
21	6	eyeswipe1	A11	circle	DELETED	61697.0	65869.0	1633.0	0.0	circle;cycle;cuisine;christine;costume;customise;conclude;consecutive;convertible;console
21	6	eyeswipe1	A11	come	COMPLETED	71892.0	73855.0	0.0	0.0	come;chinese;clone;cove;concrete;chile;cole;couple;commerce;college
22	6	eyeswipe1	A11	mary	COMPLETED	80295.0	83093.0	0.0	0.0	mary;may;mystery;murray;military;ministry;monday;monetary;majesty;monkey
22	6	eyeswipe1	A11	had	COMPLETED	86210.0	87633.0	0.0	0.0	had;headed;head;heard;hard;hazard;hundred;heated;harvard;hd
22	6	eyeswipe1	A11	a	COMPLETED	91368.0	91412.0	0.0	0.0	a;ada;area;ata;ana;andrea;agenda;arena;aruba;aqua
22	6	eyeswipe1	A11	lifestyle	DELETED	95007.0	98522.0	1567.0	0.0	lifestyle;leslie;leone;lifetime;louisville;likewise;lingerie;lake;liable;latitude
22	6	eyeswipe1	A11	le	DELETED	105219.0	107147.0	1521.0	0.0	le;luke;lane;love;lifestyle;lifetime;lace;leave;lake;language
22	6	eyeswipe1	A11	little	COMPLETED	113206.0	117638.0	0.0	0.0	little;leone;lifetime;longitude;lingerie;legitimate;luke;louise;leisure;lounge
22	6	eyeswipe1	A11	lamb	COMPLETED	120849.0	124233.0	0.0	0.0	lamb;lab;lib;lb
23	6	eyeswipe1	A11	be	COMPLETED	130968.0	131751.0	0.0	0.0	be;bee;byte;bye;badge;brave;beverage;beware;bare;base
23	6	eyeswipe1	A11	discreet	COMPLETED	135118.0	139294.0	0.0	0.0	discreet;dist;dust;digest;direct;diet;democrat;dirt;dependent;development
23	6	eyeswipe1	A11	a	DELETED	143909.0	147643.0	1406.0	0.0	a;ada;area;ata;aruba;aqua;andrea;agenda;arena;ana
23	6	eyeswipe1	A11	about	COMPLETED	166466.0	168793.0	0.0	0.0	about;admit;alt;alot;alert;amount;albert;account;adopt;aspect
23	6	eyeswipe1	A11	your	COMPLETED	171805.0	174223.0	0.0	0.0	your;younger;year
23	6	eyeswipe1	A11	meeting	COMPLETED	178103.0	181921.0	0.0	0.0	meeting;making;marking;mating;messaging;matching;meaning;measuring;mustang;mailing
24	6	eyeswipe1	A11	pumping	COMPLETED	189052.0	193765.0	0.0	0.0	pumping;pulling;plumbing;plug;pig;ping;pointing;putting;picking;printing
24	6	eyeswipe1	A11	helps	COMPLETED	197810.0	200305.0	0.0	0.0	helps;heroes;headlines;headphones;happiness;hazardous;heights;hearings;habits;humanities
24	6	eyeswipe1	A11	if	COMPLETED	204774.0	205963.0	0.0	0.0	if;itself
24	6	eyeswipe1	A11	the	COMPLETED	209014.0	210313.0	0.0	0.0	the;there;three;thee;these;tube;tune;true;tue;trustee
24	6	eyeswipe1	A11	roads	COMPLETED	213522.0	217520.0	0.0	0.0	roads;roses;releases;routes;routers;replies;rows;reporters;rules;ropes
24	6	eyeswipe1	A11	are	COMPLETED	222033.0	223161.0	0.0	0.0	are;aware;adware;ate;acre;ace;arcade;age;aggregate;agree
24	6	eyeswipe1	A11	slippery	COMPLETED	226282.0	228654.0	0.0	0.0	slippery;story;sorry;specify;satisfy;stability;stanley;statutory;stationery;security
25	6	eyeswipe1	A11	we	COMPLETED	235836.0	236865.0	0.0	0.0	we;ware;were;waste;wage;wave;where;wayne;website;wise
25	6	eyeswipe1	A11	must	COMPLETED	240370.0	242577.0	0.0	0.0	must;midwest;met;meat;meet;mart;mat;matt;most;margaret
25	6	eyeswipe1	A11	redouble	COMPLETED	249401.0	252959.0	0.0	0.0	redouble;rhode;rape;regime;robbie;response;rattle;runtime;resolve;resume
25	6	eyeswipe1	A11	our	COMPLETED	256534.0	257869.0	0.0	0.0	our;outer;order;or;offer;older;other;over;oliver;observer
25	6	eyeswipe1	A11	emacs	DELETED	261396.0	267937.0	1986.0	0.0	emacs;electronics;experiences;expects;economics;ethics;estimates;extras;estates;emirates
25	6	eyeswipe1	A11	edge	DELETED	274652.0	276940.0	1410.0	0.0	edge;eve;eye;ease;estate;everywhere;execute;excuse;ensure;engage
25	6	eyeswipe1	A11	efforts	COMPLETED	283968.0	286960.0	0.0	0.0	efforts;escorts;ellis;ebooks;errors;exercises;exists;experts;exports;expires
26	6	eyeswipe1	A11	superman	COMPLETED	294170.0	299968.0	0.0	0.0	superman;southern;salesmen;spokesman;smithsonian;saskatchewan;stephen;stolen;subdivision;supervision
26	6	eyeswipe1	A11	never	COMPLETED	304224.0	306131.0	0.0	0.0	never;newer;number;nascar;near;niger;nor;november;neither;nuclear
26	6	eyeswipe1	A11	wore	COMPLETED	309154.0	311455.0	0.0	0.0	wore;wrote;whole;whore;while;wake;warehouse;worse;whose;wise
26	6	eyeswipe1	A11	a	COMPLETED	314463.0	316978.0	0.0	0.0	a;ada;area;ata;aruba;aqua;ana;andrea;agenda;arena
26	6	eyeswipe1	A11	mask	COMPLETED	320866.0	324612.0	0.0	0.0	mark;mask;milk
16	5	eyeswipe1	A11	filter	DELETED	28307.0	31318.0	1821.0	0.0	filter;flower;flyer;folder;fighter;foster;four;flour;for;floor
16	5	eyeswipe1	A11	for	COMPLETED	37464.0	39097.0	0.0	0.0	for;four;filter;folder;flour;flyer;floor;fighter;flower;foster
16	5	eyeswipe1	A11	murder	COMPLETED	42733.0	47617.0	0.0	0.0	murder;minister;meter;mr;merger;meyer;mightier;mixer;master;mar
16	5	eyeswipe1	A11	you	COMPLETED	51082.0	53279.0	0.0	0.0	you
16	5	eyeswipe1	A11	get	COMPLETED	56828.0	58853.0	0.0	0.0	get;guest;greatest;great;gmt;grant;gift;giant;gratuit;gourmet
16	5	eyeswipe1	A11	a	COMPLETED	61946.0	62049.0	0.0	0.0	a;ada;area;ata;aruba;aqua;arena;andrea;agenda;ana
16	5	eyeswipe1	A11	long	COMPLETED	67131.0	69050.0	0.0	0.0	long;looking;lg;linking;log;lung;limiting;living;lighting;loving
16	5	eyeswipe1	A11	per	DELETED	72227.0	74349.0	1413.0	0.0	per;peter;pour;porter;peer;potter;prefer;poor;poker;poster
16	5	eyeswipe1	A11	prison	COMPLETED	80781.0	83637.0	0.0	0.0	prison;protein;profession;protection;projection;prediction;permission;porcelain;phenomenon;precision
16	5	eyeswipe1	A11	sentence	COMPLETED	86980.0	91869.0	1501.0	0.0	scheme;shame;sentence;savage;surge;surname;substance;snake;shake;sequence
17	5	eyeswipe1	A11	this	COMPLETED	119208.0	120803.0	0.0	0.0	this;thoughts;thus;tires;tours;toes;toys;tigers;ties;tries
17	5	eyeswipe1	A11	watch	COMPLETED	123451.0	128916.0	0.0	0.0	with;wash;watch;which;witch;worth;width;wish;wealth;welsh
17	5	eyeswipe1	A11	i	DELETED	136149.0	138144.0	1635.0	0.0	i;israeli;iraqi
17	5	eyeswipe1	A11	is	COMPLETED	147093.0	147908.0	0.0	0.0	is;ids;its;irs;ides;ideas;indexes;ins;interfaces;interests
17	5	eyeswipe1	A11	too	COMPLETED	150740.0	154287.0	0.0	0.0	trio;to;too;tokyo;treo;turbo;techno;toronto;two;tattoo
17	5	eyeswipe1	A11	expensive	COMPLETED	160273.0	165616.0	0.0	0.0	expensive;expenditure;enclosure;exposure;elsewhere;evidence;episode;existence;experience;exclusive
18	5	eyeswipe1	A11	rapidly	COMPLETED	171651.0	174855.0	0.0	0.0	rapidly;responsibility;reasonably;respiratory;regulatory;repository;regularly;reliability;respectively;relatively
18	5	eyeswipe1	A11	running	COMPLETED	178311.0	180947.0	0.0	0.0	ring;referring;running;returning;receiving;recruiting;rug;relying;routing;removing
18	5	eyeswipe1	A11	short	COMPLETED	187200.0	191103.0	0.0	0.0	short;sort;skirt;shirt;soft;shift;scout;shot;sit;shoot
18	5	eyeswipe1	A11	on	COMPLETED	194860.0	198495.0	0.0	0.0	opinion;on;onion;option;origin;open;often;oven;oxygen;oregon
18	5	eyeswipe1	A11	words	COMPLETED	204736.0	208887.0	0.0	0.0	writes;wires;writers;willows;words;weights;wells;weeks;woods;who's
19	5	eyeswipe1	A11	my	COMPLETED	216978.0	219495.0	0.0	0.0	mighty;my;modify;minority;mobility;monthly;monkey;money;montgomery;mercy
19	5	eyeswipe1	A11	bank	COMPLETED	224636.0	226848.0	0.0	0.0	bank;back;bangkok;break;brunswick;buck;brick;brook;benchmark;bookmark
19	5	eyeswipe1	A11	account	COMPLETED	232521.0	237753.0	0.0	0.0	account;albert;alert;adult;alt;assault;amount;audit;architect;admit
19	5	eyeswipe1	A11	is	COMPLETED	242934.0	247312.0	0.0	0.0	ideas;ides;is;irs;ids;its;indexes;ins;interfaces;insects
19	5	eyeswipe1	A11	overdrawn	COMPLETED	255689.0	260773.0	0.0	0.0	overdrawn;ocean;oven;oman;often;open;organ;owen;own;oxygen
20	5	eyeswipe1	A11	the	COMPLETED	270041.0	273033.0	0.0	0.0	these;there;the;three;thee;true;tue;tube;tune;trustee
20	5	eyeswipe1	A11	adjustment	DELETED	277961.0	283247.0	2102.0	0.0	adjustment;achievement;astonishment;announcement;amendment;advertisement;alignment;assignment;ancient;advancement
20	5	eyeswipe1	A11	adjustment	DELETED	290097.0	294654.0	2705.0	0.0	adjustment;achievement;astonishment;announcement;apartment;advertisement;advancement;ancient;appointment;amendment
20	5	eyeswipe1	A11	accident	COMPLETED	305814.0	309796.0	0.0	0.0	accident;adjacent;assistant;adolescent;ambient;ancient;applicant;apparent;argument;assignment
20	5	eyeswipe1	A11	science	DELETED	312821.0	317456.0	1452.0	0.0	science;silence;supreme;surge;storage;somewhere;substance;significance;shame;shake
20	5	eyeswipe1	A11	scene	COMPLETED	327582.0	330250.0	0.0	0.0	scene;shade;she;share;same;shareware;sage;savage;sense;serve
20	5	eyeswipe1	A11	is	COMPLETED	334736.0	335625.0	0.0	0.0	is;irs;its;ids;ideas;ides;indexes;interests;interfaces;insects
20	5	eyeswipe1	A11	a	COMPLETED	339463.0	339597.0	0.0	0.0	a;ada;area;ata;aqua;aruba;arena;ana;agenda;andrea
20	5	eyeswipe1	A11	shrine	COMPLETED	343948.0	347253.0	0.0	0.0	shrine;syndrome;subjective;sunshine;subscribe;sensitive;sauce;shine;sake;since
20	5	eyeswipe1	A11	for	COMPLETED	350533.0	352112.0	0.0	0.0	for;four;flour;floor;folder;filter;flyer;fighter;fiber;finger
20	5	eyeswipe1	A11	fans	COMPLETED	355925.0	357552.0	0.0	0.0	fans;frames;farms;farmers;fathers;features;fragrances;francis;fabrics;fails
0	1	eyeswipe1	A11	-	CANCELED	10032.0	34865.0	0.0	15032.0	-
0	1	eyeswipe1	A11	saving	COMPLETED	39603.0	46206.0	0.0	0.0	saving;song;signing;smoking;singing;sing;sig;scanning;skiing;sailing
0	1	eyeswipe1	A11	that	COMPLETED	51393.0	54680.0	0.0	0.0	threat;that;treat;target;tract;trust;test;text;taught;theft
0	1	eyeswipe1	A11	child	COMPLETED	63912.0	67112.0	0.0	0.0	child;cold;could;cod;cord;colored;cooked;cooled;coupled;copied
0	1	eyeswipe1	A11	was	COMPLETED	70800.0	72449.0	0.0	0.0	was;wears;wars;waters;waves;watts;wages;ways;whats;watches
0	1	eyeswipe1	A11	an	COMPLETED	77806.0	79939.0	0.0	0.0	an;ann;aberdeen;autumn;auburn;asin;admin;again;assign;austin
0	1	eyeswipe1	A11	heroic	COMPLETED	87882.0	92009.0	0.0	0.0	heroic;hydraulic;historic;hispanic
