trial_id	session_id	mode_id	participant_id	expected_sentence	typed_sentence	msd	wpm	start_tstamp	end_tstamp	duration
8	2	eyeswipe1	A02	Destruction of the rain forest.	Destruction of the rain forest.	0.0	9.600256006826848	135152.0	179647.0	37499.0
9	2	eyeswipe1	A02	The library is closed today.	The library is closed today.	0.0	11.882931123010342	179653.0	215238.0	27266.0
10	2	eyeswipe1	A02	The children are playing.	The children are playing.	0.0	13.354354075860149	215239.0	243045.0	21566.0
11	2	eyeswipe1	A02	Information super highway.	Information super highway?	1.0	16.958733747880157	243046.0	268115.0	17690.0
12	2	eyeswipe1	A02	The largest of the five oceans.	The largest of the five oceans.	0.0	14.610982588579082	268116.0	300245.0	24639.0
13	2	eyeswipe1	A02	Mom made her a turtleneck.	Mom made her a turtleneck.	0.0	8.464055975623518	300245.0	344542.0	35444.0
14	2	eyeswipe1	A02	You have my sympathy.	You have my sympathy.	0.0	13.12910284463895	344542.0	369066.0	18280.0
88	12	eyeswipe1	A02	We have enough witnesses.	We have enough witnesses.	0.0	11.419055548947306	13463.0	45143.0	25221.0
89	12	eyeswipe1	A02	The punishment should fit the crime.	The punishment should fit the crime.	0.0	15.048369759942673	45145.0	79786.0	27910.0
90	12	eyeswipe1	A02	Handicapped persons need consideration.	Handicapped persons need consideration.	0.0	15.734989648033126	79787.0	114480.0	28980.0
91	12	eyeswipe1	A02	Toss the ball around.	Toss the ball around.	0.0	15.271061338763044	114480.0	135584.0	15716.0
92	12	eyeswipe1	A02	He played a pimp in that movie.	He played a pimp in that movie.	0.0	11.690209449585971	135585.0	172905.0	30795.0
93	12	eyeswipe1	A02	He underwent triple bypass surgery.	He underwent triple bypass surgery.	0.0	17.696044413601665	172906.0	202092.0	23056.0
94	12	eyeswipe1	A02	A good stimulus deserves a good response.	A good stimulus deserves a good response.	0.0	15.963284445774718	202092.0	244975.0	30069.0
95	12	eyeswipe1	A02	I can still feel your presence.	I can still feel your presence.	0.0	12.8200562658025	244976.0	278935.0	28081.0
96	12	eyeswipe1	A02	You are a capitalist pig.	You are a capitalist pig.	0.0	13.003431461080007	278936.0	307725.0	22148.0
97	12	eyeswipe1	A02	The biggest hamburger i have ever seen.	The biggest hamburger i have ever seen.	0.0	15.916230366492147	307726.0	343571.0	28650.0
15	3	eyeswipe1	A02	The gun discharged by accident.	The gun discharged by accident.	0.0	14.272687626372756	82170.0	112551.0	25223.0
16	3	eyeswipe1	A02	On the way to the cottage.	On the way to the cottage.	0.0	12.581253931641854	112551.0	142197.0	23845.0
17	3	eyeswipe1	A02	He called seven times.	He called seven times.	0.0	11.704054618921555	142197.0	172492.0	21531.0
18	3	eyeswipe1	A02	This library has many books.	This library has many books.	0.0	4.576659038901602	172492.0	320042.0	70794.0
19	3	eyeswipe1	A02	Sit at the front of the bus.	Sit at the front of the bus.	0.0	7.700717782953843	320043.0	371712.0	42074.0
20	3	eyeswipe1	A02	Come and see our new car.	Come and see our new car.	0.0	12.034096607053318	371712.0	403197.0	23932.0
21	3	eyeswipe1	A02	Tickets are very expensive.	Tickets are very expensive.	0.0	10.120997826580595	403198.0	439344.0	30827.0
22	3	eyeswipe1	A02	Microscopes make small things look big.	Microscopes make small things look big.	0.0	9.037039973047424	439345.0	498392.0	50459.0
36	5	eyeswipe2	A02	Never too rich and never too thin.	Never too rich and never too thin.	0.0	9.887887338010936	47415.0	100181.0	40049.0
37	5	eyeswipe2	A02	Hair gel is very greasy.	Hair gel is very greasy.	0.0	15.376901220123681	100182.0	123382.0	17949.0
38	5	eyeswipe2	A02	Do you like to shop on sunday.	Do you like to shop on sunday.	0.0	10.163254577845272	123383.0	162503.0	34241.0
39	5	eyeswipe2	A02	I am going to a music lesson.	I am going to a music lesson.	0.0	11.630724497213471	162504.0	199084.0	28889.0
40	5	eyeswipe2	A02	All work and no play.	All work and no play.	0.0	12.884522467386052	199084.0	248149.0	18627.0
41	5	eyeswipe2	A02	Get your priorities in order.	Get your priorities in order.	0.0	11.734711696294484	248150.0	281365.0	28633.0
42	5	eyeswipe2	A02	Olympic athletes use drugs.	Olympic athletes use drugs.	0.0	18.152199208750293	281365.0	308818.0	17188.0
43	5	eyeswipe2	A02	What to do when the oil runs dry.	What to do when the oil runs dry.	0.0	14.430122881515164	308819.0	341286.0	26611.0
44	5	eyeswipe2	A02	Communicate through email.	Communicate through email.	0.0	19.925611052072263	341287.0	363444.0	15056.0
45	6	eyeswipe2	A02	You will loose your voice.	You will loose your voice.	0.0	10.320627494151644	29780.0	79282.0	29068.0
46	6	eyeswipe2	A02	Santa claus got stuck.	Santa claus got stuck.	0.0	12.952302631578949	79282.0	119190.0	19456.0
47	6	eyeswipe2	A02	Correct your diction immediately.	Correct your diction immediately.	0.0	18.949861823924202	119191.0	144541.0	20264.0
48	6	eyeswipe2	A02	Where can my little dog be.	Where can my little dog be.	0.0	10.799584631360332	144541.0	178580.0	28890.0
49	6	eyeswipe2	A02	Valid until the end of the year.	Valid until the end of the year.	0.0	10.877511038334456	178581.0	224953.0	34199.0
50	6	eyeswipe2	A02	With each step forward.	With each step forward.	0.0	12.411847672778563	224954.0	250385.0	21270.0
51	6	eyeswipe2	A02	I hate baking pies.	I hate baking pies.	0.0	5.928202876276211	250388.0	294701.0	36436.0
52	6	eyeswipe2	A02	The postal service is very slow.	The postal service is very slow.	0.0	10.491581352060242	294702.0	338703.0	35457.0
88	10	eyeswipe2	A02	The food at this restaurant.	The food at this restaurant.	0.0	22.018348623853214	22169.0	44051.0	14715.0
89	10	eyeswipe2	A02	File all complaints in writing.	File all complaints in writing.	0.0	7.95263762481223	44052.0	93499.0	45268.0
90	10	eyeswipe2	A02	Get rid of that immediately.	Get rid of that immediately.	0.0	13.943280113611914	93500.0	120703.0	23237.0
91	10	eyeswipe2	A02	Parking tickets can be challenged.	Parking tickets can be challenged.	0.0	24.06563354603464	120703.0	143224.0	16455.0
92	10	eyeswipe2	A02	The cat has a pleasant temperament.	The cat has a pleasant temperament.	0.0	9.98580449361202	143224.0	191187.0	40858.0
93	10	eyeswipe2	A02	He cooled off after she left.	He cooled off after she left.	0.0	15.229806907805274	191188.0	218075.0	22062.0
94	10	eyeswipe2	A02	The aspirations of a nation.	The aspirations of a nation.	0.0	22.040816326530614	218076.0	236610.0	14700.0
95	10	eyeswipe2	A02	The store will close at ten.	The store will close at ten.	0.0	7.93281590480621	236610.0	283118.0	40843.0
96	10	eyeswipe2	A02	If diplomacy does not work.	If diplomacy does not work.	0.0	20.377506367970742	283118.0	304901.0	15311.0
97	10	eyeswipe2	A02	Every apple from every tree.	Every apple from every tree.	0.0	19.355994981779077	304902.0	326350.0	16739.0
0	1	eyeswipe2	A02	A much higher risk of getting cancer.	A much higher risk of getting cancer.	0.0	16.338262546802316	10986.0	56328.0	26441.0
1	1	eyeswipe2	A02	The music is better than it sounds.	The music is better than it sounds.	0.0	12.420091324200913	56328.0	97596.0	32850.0
2	1	eyeswipe2	A02	Mystery of the lost lagoon.	Mystery of the lost lagoon.	0.0	9.485589201021526	97597.0	136732.0	32892.0
3	1	eyeswipe2	A02	Buckle up for safety.	Buckle up for safety.	0.0	16.495979105093134	136734.0	158876.0	14549.0
4	1	eyeswipe2	A02	Zero in on the facts.	Zero in on the facts.	0.0	14.545454545454545	158877.0	186214.0	16500.0
5	1	eyeswipe2	A02	The picket line gives me the chills.	The picket line gives me the chills.	0.0	13.171511901401825	186215.0	226180.0	31887.0
6	1	eyeswipe2	A02	My bare face in the wind.	My bare face in the wind.	0.0	8.668693375071486	226181.0	266784.0	33223.0
7	1	eyeswipe2	A02	Universities are too expensive.	Universities are too expensive.	0.0	21.29547471162378	266785.0	289115.0	16905.0
8	1	eyeswipe2	A02	This mission statement is baloney.	The mission statement is baloney.	2.0	9.738283627510652	289117.0	335625.0	39432.0
66	8	eyeswipe2	A02	There are winners and losers.	There are winners and losers.	0.0	14.195183776932824	50313.0	78706.0	23670.0
67	8	eyeswipe2	A02	Please follow the guidelines.	Please follow the guidelines.	0.0	14.260249554367201	78707.0	106956.0	23562.0
68	8	eyeswipe2	A02	It looks like a shack.	It looks like a shack.	0.0	16.079632465543646	106957.0	127665.0	15672.0
69	8	eyeswipe2	A02	The dow jones index has risen.	The dow jones index has risen.	0.0	19.43157071863309	127666.0	152429.0	17909.0
70	8	eyeswipe2	A02	Parking lot is full of trucks.	Parking lot is full of trucks.	0.0	19.430485762144055	152430.0	175322.0	17910.0
71	8	eyeswipe2	A02	My bike has a flat tire.	My bike has a flat tire.	0.0	13.865862848530519	175323.0	203804.0	19905.0
72	8	eyeswipe2	A02	Express delivery is very fast.	Express delivery is very fast.	0.0	19.428316212594908	203807.0	238304.0	17912.0
73	8	eyeswipe2	A02	Do you get nervous when you speak.	Do you get nervous when you speak.	0.0	19.032056519440573	238305.0	265646.0	20807.0
74	8	eyeswipe2	A02	Healthy food is good for you.	Healthy food is good for you.	0.0	9.023040979644447	265647.0	306778.0	37238.0
75	8	eyeswipe2	A02	That agreement is rife with problems.	The agreement is rife with problems.	2.0	18.755023667053678	306779.0	334309.0	22394.0
76	8	eyeswipe2	A02	All together in one big pile.	All together in one big pile.	0.0	12.41776923645502	334310.0	366559.0	27058.0
133	14	eyeswipe2	A02	Traveling to conferences is fun.	Traveling to conferences is fun.	0.0	14.598540145985401	21630.0	56787.0	25482.0
134	14	eyeswipe2	A02	I can see the rings on saturn.	I can see the rings on saturn.	0.0	17.325500348501443	56788.0	80579.0	20086.0
135	14	eyeswipe2	A02	The dog buried the bone.	The dog buried the bone.	0.0	9.256154000939029	80580.0	113959.0	29818.0
136	14	eyeswipe2	A02	Mary had a little lamb.	Mary had a little lamb.	0.0	14.380651487090098	113960.0	135369.0	18358.0
137	14	eyeswipe2	A02	Do not squander your time.	Do not squander your time.	0.0	13.498920086393088	135370.0	160868.0	22224.0
138	14	eyeswipe2	A02	People blow their horn a lot.	People blow their horn a lot.	0.0	12.556992301367814	160869.0	192409.0	26758.0
139	14	eyeswipe2	A02	We are having spaghetti.	We are having spaghetti.	0.0	19.7467267654003	192410.0	209921.0	13977.0
140	14	eyeswipe2	A02	Relations are very strained.	Relations are very strained.	0.0	12.654767019489904	209922.0	240458.0	25603.0
141	14	eyeswipe2	A02	Life is but a dream.	Life is but a dream.	0.0	17.861339600470036	240459.0	268169.0	12765.0
142	14	eyeswipe2	A02	Just in time for the party.	Just in time for the party.	0.0	19.02787095200342	268170.0	290033.0	16397.0
143	14	eyeswipe2	A02	Important news always seems to be late.	Important news always seems to be late.	0.0	16.695957820738137	290033.0	325926.0	27312.0
156	16	eyeswipe2	A02	Did you see that spectacular explosion.	Did you see that spectacular explosion.	0.0	12.125724618411954	19973.0	65114.0	37606.0
157	16	eyeswipe2	A02	Watch out for low flying objects.	Watch out for low flying objects.	0.0	19.16358918055694	65115.0	94992.0	20038.0
158	16	eyeswipe2	A02	A good response to the question.	A good response to the question.	0.0	20.411522633744855	94992.0	116465.0	18225.0
159	16	eyeswipe2	A02	Good jobs for those with education.	Good jobs for those with education.	0.0	19.442458899213722	116466.0	142303.0	20985.0
160	16	eyeswipe2	A02	I want to hold your hand.	I want to hold your hand.	0.0	13.089124210334953	142304.0	173243.0	22003.0
161	16	eyeswipe2	A02	The treasurer must balance her books.	The treasurer must balance her books.	0.0	16.431478452702446	173244.0	204343.0	26291.0
162	16	eyeswipe2	A02	A good joke deserves a good laugh.	A good joke deserves a good laugh.	0.0	20.435545463928165	204344.0	227597.0	19378.0
163	16	eyeswipe2	A02	They watched the entire movie.	They watched the entire movie.	0.0	12.210526315789474	227598.0	260772.0	28500.0
164	16	eyeswipe2	A02	Stability of the nation.	Stability of the nation.	0.0	19.9378747381348	260773.0	294208.0	13843.0
165	16	eyeswipe2	A02	Are you talking to me.	Are you talking to me.	0.0	10.300008174609664	294208.0	322782.0	24466.0
28	4	eyeswipe2	A02	Teaching services will help.	Teaching services will help.	0.0	13.25207574951941	96678.0	126069.0	24449.0
29	4	eyeswipe2	A02	The daring young man.	The daring young man.	0.0	13.501350135013501	126070.0	152210.0	17776.0
30	4	eyeswipe2	A02	Sad to hear that news.	Sad to hear that news.	0.0	19.311824660893556	152213.0	170955.0	13049.0
31	4	eyeswipe2	A02	Good at addition and subtraction.	Good at addition and subtraction.	0.0	15.83178726035869	170956.0	200531.0	24255.0
32	4	eyeswipe2	A02	Players must know all the rules.	Players must know all the rules.	0.0	5.7264246790431335	200532.0	293952.0	64962.0
33	4	eyeswipe2	A02	A very traditional way to dress.	A very traditional way to dress.	0.0	11.308709530323757	293953.0	338900.0	32895.0
34	4	eyeswipe2	A02	A coupon for a free sample.	A coupon for a free sample.	0.0	7.263246112300959	338901.0	391267.0	42956.0
35	4	eyeswipe2	A02	Accompanied by an adult.	Accompanied by an adult.	0.0	21.25365778530725	391268.0	409266.0	12986.0
144	15	eyeswipe2	A02	This system of taxation.	This system of taxation.	0.0	15.767824497257768	13356.0	34927.0	17504.0
145	15	eyeswipe2	A02	He was wearing a sweatshirt.	He was wearing a sweatshirt.	0.0	16.254452415592237	34928.0	58028.0	19933.0
146	15	eyeswipe2	A02	You are a wonderful example.	You are a wonderful example.	0.0	18.045112781954888	58029.0	79424.0	17955.0
147	15	eyeswipe2	A02	Our life expectancy has increased.	Our life expectancy has increased.	0.0	21.92691029900332	79425.0	102916.0	18060.0
148	15	eyeswipe2	A02	One of the poorest nations.	One of the poorest nations.	0.0	15.408929276965626	102916.0	127682.0	20248.0
149	15	eyeswipe2	A02	We better investigate this.	We better investigate this.	0.0	16.612533943879452	127682.0	154537.0	18781.0
150	15	eyeswipe2	A02	An excellent way to communicate.	An excellent way to communicate.	0.0	16.858515363001903	154537.0	185462.0	22066.0
151	15	eyeswipe2	A02	A correction had to be published.	A correction had to be published.	0.0	21.978021978021978	185463.0	207367.0	17472.0
152	15	eyeswipe2	A02	Frequently asked questions.	Frequently asked questions.	0.0	26.438437420557584	207368.0	225075.0	11801.0
153	15	eyeswipe2	A02	Thank you for your help.	Thank you for your help.	0.0	5.457025920873124	225075.0	279854.0	50577.0
154	15	eyeswipe2	A02	Movie about a nutty professor.	Movie about a nutty professor.	0.0	26.248302911449688	279855.0	297599.0	13258.0
155	15	eyeswipe2	A02	The sum of the parts.	The sum of the parts.	0.0	11.40575990875392	297600.0	322771.0	21042.0
77	9	eyeswipe2	A02	Universally understood to be wrong.	Universally understood to be wrong.	0.0	20.872768199723744	28804.0	57171.0	19547.0
78	9	eyeswipe2	A02	Not quite so smart as you think.	Not quite so smart as you think.	0.0	10.86385141054845	57172.0	97004.0	34242.0
79	9	eyeswipe2	A02	Are you sure you want this.	Are you sure you want this.	0.0	16.215373421339848	97005.0	120154.0	19241.0
80	9	eyeswipe2	A02	The treasury department is broke.	The treasury department is broke.	0.0	25.907434894076374	120155.0	142483.0	14822.0
81	9	eyeswipe2	A02	I am wearing a tie and a jacket.	I am wearing a tie and a jacket.	0.0	18.536974287422762	142484.0	175479.0	20068.0
82	9	eyeswipe2	A02	I will put on my glasses.	I will put on my glasses.	0.0	11.047180667433832	175480.0	205996.0	26070.0
83	9	eyeswipe2	A02	Every saturday he folds the laundry.	Every saturday he folds the laundry.	0.0	15.882619875964302	205997.0	237190.0	26444.0
84	9	eyeswipe2	A02	Video camera with a zoom lens.	Video camera with a zoom lens.	0.0	17.984496124031008	237191.0	261639.0	19350.0
85	9	eyeswipe2	A02	Dormitory doors are locked at midnight.	Dormitory doors are locked at midnight.	0.0	17.45320932368814	261640.0	291418.0	26127.0
86	9	eyeswipe2	A02	There will be some fog tonight.	There will be some fog tonight.	0.0	13.994169096209912	291419.0	326020.0	25725.0
87	9	eyeswipe2	A02	Learn to walk before you run.	Learn to walk before you run.	0.0	11.475409836065573	326021.0	361298.0	29280.0
98	11	eyeswipe2	A02	Employee recruitment takes a lot of effort.	Employee recruitment takes a lot of effort.	0.0	19.71985288363722	9737.0	40337.0	25558.0
99	11	eyeswipe2	A02	Round robin scheduling.	Round robin scheduling.	0.0	29.729729729729733	40339.0	55024.0	8880.0
100	11	eyeswipe2	A02	I agree with you.	I agree with you.	0.0	18.082501412695425	55025.0	72247.0	10618.0
101	11	eyeswipe2	A02	Interesting observation was made.	Interesting observation was made.	0.0	25.476016718635975	72248.0	95823.0	15073.0
102	11	eyeswipe2	A02	Important for political parties.	Important for political parties.	0.0	13.269601198544624	95825.0	128072.0	28034.0
103	11	eyeswipe2	A02	Make up a few more phrases.	Make up a few move phrases.	1.0	11.653531542972399	128075.0	161317.0	26773.0
104	11	eyeswipe2	A02	Two or three cups of coffee.	Two or three cups of coffee.	0.0	19.033072901368737	161318.0	187662.0	17023.0
105	11	eyeswipe2	A02	The winner of the race.	The winner of the race.	0.0	17.459162753786128	187663.0	206682.0	15121.0
106	11	eyeswipe2	A02	Rain rain go away.	Rain rain go away.	0.0	15.710435117443202	206683.0	223613.0	12985.0
107	11	eyeswipe2	A02	Join us on the patio.	Join us on the patio.	0.0	19.049130883403446	223614.0	239789.0	12599.0
108	11	eyeswipe2	A02	See you later alligator.	See you later alligator.	0.0	15.862068965517242	239790.0	261012.0	17400.0
109	11	eyeswipe2	A02	Valium in the economy size.	Valium in the economy size.	0.0	19.517077442762417	261013.0	283143.0	15986.0
110	11	eyeswipe2	A02	Six daughters and seven sons.	Six daughters and seven sons.	0.0	16.174842343426562	283144.0	313082.0	20773.0
53	7	eyeswipe2	A02	If you were not so stupid.	If you were not so stupid.	0.0	16.952025767079167	12825.0	35920.0	17697.0
54	7	eyeswipe2	A02	Elections bring out the best.	Elections bring out the best.	0.0	20.145092631452723	35921.0	57104.0	16679.0
55	7	eyeswipe2	A02	Fish are jumping.	Fish are jumping.	0.0	20.35407611576381	57105.0	71149.0	9433.0
56	7	eyeswipe2	A02	Interactions between men and women.	Interactions between men and women.	0.0	19.698725376593277	71151.0	103516.0	20712.0
57	7	eyeswipe2	A02	That is a very odd question.	That is a very odd question.	0.0	16.911994989038526	103517.0	127442.0	19158.0
58	7	eyeswipe2	A02	Do not drink the water.	Do not drink the water.	0.0	14.755197853789403	127443.0	157842.0	17892.0
59	7	eyeswipe2	A02	Our silver anniversary is coming.	Our silver anniversary is coming.	0.0	9.485228732338703	157842.0	204019.0	40484.0
60	7	eyeswipe2	A02	This camera takes nice photographs.	This camera takes nice photographs.	0.0	21.724082849688514	204019.0	230736.0	18781.0
61	7	eyeswipe2	A02	Peek out the window.	Peek out the window.	0.0	26.08098833218943	230736.0	242906.0	8742.0
62	7	eyeswipe2	A02	Do not walk too quickly.	Do not walk too quickly.	0.0	17.983970808627095	242907.0	262579.0	15347.0
63	7	eyeswipe2	A02	Do not feel too bad about it.	Do not feel too bad about it.	0.0	15.251236893468295	262580.0	295621.0	22031.0
64	7	eyeswipe2	A02	Time to go shopping.	Time to go shopping.	0.0	19.68232044198895	295622.0	310983.0	11584.0
65	7	eyeswipe2	A02	Dolphins leap high out of the water.	Dolphins leap high out of the water.	0.0	15.659955257270694	310984.0	342560.0	26820.0
123	13	eyeswipe2	A02	Shivering is one way to keep warm.	Shivering is one way to keep warm.	0.0	14.916377881572998	52545.0	84852.0	26548.0
124	13	eyeswipe2	A02	This is a non profit organization.	This is a non profit organization.	0.0	12.699634404464112	84854.0	120950.0	31182.0
125	13	eyeswipe2	A02	I spilled coffee on the carpet.	I spilled coffee on the carpet.	0.0	8.285004142502071	120952.0	171500.0	43452.0
126	13	eyeswipe2	A02	A fox is a very smart animal.	A fox is a very smart animal.	0.0	13.009137370295802	171501.0	200832.0	25828.0
127	13	eyeswipe2	A02	Suburbs are sprawling up everywhere.	Suburbs are sprawling up everywhere.	0.0	26.02552980542818	200836.0	222525.0	16138.0
128	13	eyeswipe2	A02	Sing the gospel and the blues.	Sing the gospel and the blues.	0.0	13.993325023121155	222526.0	261935.0	24869.0
129	13	eyeswipe2	A02	An offer you cannot refuse.	An offer you cannot refuse.	0.0	18.9619545399295	261936.0	283811.0	16454.0
130	13	eyeswipe2	A02	The generation gap gets wider.	The generation gap gets wider.	0.0	14.931136568412922	283812.0	311743.0	23307.0
131	13	eyeswipe2	A02	He is shouting loudly.	He is shouting so loudly.	3.0	15.422512584341867	311744.0	337142.0	18674.0
132	13	eyeswipe2	A02	Nothing wrong with his style.	Nothing wrong with his style.	0.0	9.2297549719811	337143.0	378603.0	36404.0
9	2	eyeswipe2	A02	The trains are always late.	The trains are always late.	0.0	10.186757215619696	71264.0	111740.0	30628.0
10	2	eyeswipe2	A02	The living is easy.	The living is easy.	0.0	15.621609893686268	111741.0	132409.0	13827.0
11	2	eyeswipe2	A02	This is too much to handle.	This is too much to handle.	0.0	7.10139979515193	132410.0	182474.0	43935.0
12	2	eyeswipe2	A02	Arguing with the boss is futile.	Arguing with the boss is futile.	0.0	13.785947227986956	182475.0	215160.0	26984.0
13	2	eyeswipe2	A02	Rapidly running short on words.	Rapidly running short on words.	0.0	12.207114034790274	215161.0	254271.0	29491.0
14	2	eyeswipe2	A02	The fax machine is broken.	The fax machine is broken.	0.0	15.710096355257647	254271.0	278725.0	19096.0
15	2	eyeswipe2	A02	I do not care if you do that.	I do not care if you do that.	0.0	11.691836592664764	278725.0	320971.0	28738.0
16	2	eyeswipe2	A02	He watched in astonishment.	He watched in astonishment.	0.0	12.613705275924803	320972.0	351620.0	24735.0
17	2	eyeswipe2	A02	The presidential suite is very busy.	The presidential suite is very busy.	0.0	17.891373801916934	351620.0	379252.0	23475.0
111	12	eyeswipe2	A02	We went grocery shopping.	We went grocery shopping.	0.0	20.71644367716875	13698.0	31961.0	13902.0
112	12	eyeswipe2	A02	A big scratch on the tabletop.	A big scratch on the tabletop.	0.0	12.6032159930465	31962.0	86749.0	27612.0
113	12	eyeswipe2	A02	A psychiatrist will help you.	A psychiatrist will help you.	0.0	21.201413427561835	86750.0	110411.0	15848.0
114	12	eyeswipe2	A02	Construction makes traveling difficult.	Construction makes traveling difficult.	0.0	34.86771677626548	110412.0	127627.0	13078.0
115	12	eyeswipe2	A02	The pen is mightier than the sword.	The pen is mightier than the sword.	0.0	16.526247569669476	127627.0	156834.0	24688.0
116	12	eyeswipe2	A02	Taking the train is usually faster.	Taking the train is usually faster.	0.0	16.906310860647245	156834.0	192793.0	24133.0
117	12	eyeswipe2	A02	Presidents drive expensive cars.	Presidents drive expensive cars.	0.0	26.02308499475341	192794.0	215673.0	14295.0
118	12	eyeswipe2	A02	The chamber makes important decisions.	The chamber makes important decisions.	0.0	26.52805162215451	215674.0	236199.0	16737.0
119	12	eyeswipe2	A02	Soon we will return from the city.	Soon we will return from the city.	0.0	16.7853509664293	236200.0	263106.0	23592.0
120	12	eyeswipe2	A02	No more war no more bloodshed.	No more war no more bloodshed.	0.0	22.179732313575524	263107.0	282344.0	15690.0
121	12	eyeswipe2	A02	We accept personal checks.	We accept personal checks.	0.0	14.025245441795231	282345.0	310242.0	21390.0
122	12	eyeswipe2	A02	Please take a bath this month.	Please take a bath this month.	0.0	22.372227579556412	310243.0	331475.0	15555.0
18	3	eyeswipe2	A02	Try to enjoy your maternity leave.	Try to enjoy your maternity leave.	0.0	9.063236674066784	88722.0	138805.0	43693.0
19	3	eyeswipe2	A02	Irregular verbs are the hardest to learn.	Irregular verbs are the hardest to learn.	0.0	10.541110330288124	138807.0	189494.0	45536.0
20	3	eyeswipe2	A02	We are subjects and must obey.	We are subjects and must obey.	0.0	12.931995540691192	189495.0	221749.0	26910.0
21	3	eyeswipe2	A02	Freud wrote of the ego.	Freud wrote of the ego.	0.0	17.51127620058371	221750.0	241625.0	15076.0
22	3	eyeswipe2	A02	Beware the ides of march.	Beware the ides of march.	0.0	14.9812734082397	241626.0	266087.0	19224.0
23	3	eyeswipe2	A02	Machinery is too complicated.	Machinery is too complicated.	0.0	15.719298245614034	266088.0	296180.0	21375.0
24	3	eyeswipe2	A02	That referendum asked a silly question.	That referendum asked a silly question.	0.0	18.270694767208912	296180.0	327999.0	24958.0
25	3	eyeswipe2	A02	The force is with you.	The force is with you.	0.0	17.628541448058762	328000.0	346458.0	14295.0
26	3	eyeswipe2	A02	Where did i leave my glasses.	Where did i leave my glasses.	0.0	15.089594467148695	346459.0	373215.0	22267.0
27	3	eyeswipe2	A02	Knee bone is connected to the thigh bone.	Knee bone is connected to the thigh bone.	0.0	14.981741003152408	373216.0	409983.0	32039.0
23	5	eyeswipe1	A09	Work hard to reach the summit.	Work hard to reach the summit.	0.0	5.1838941770568	14997.0	94677.0	67131.0
24	5	eyeswipe1	A09	Reading week is just about here.	Reading week is just about here.	0.0	8.217725545639304	94678.0	266495.0	45268.0
25	5	eyeswipe1	A09	A steep learning curve in riding a unicycle.	A steep learning curve in riding a unicycle.	0.0	2.6983072828150245	266499.0	466118.0	191231.0
26	6	eyeswipe1	A09	The acceptance speech was boring.	The acceptance speech was boring.	0.0	8.88477556686719	7854.0	56531.0	43220.0
27	6	eyeswipe1	A09	Dinosaurs have been extinct for ages.	Dinosaurs have been extinct for ages.	0.0	6.699232379623168	56531.0	148944.0	64485.0
28	6	eyeswipe1	A09	Rectangular objects have four sides.	Rectangular objects have four sides.	0.0	7.504288164665524	148945.0	210913.0	55968.0
29	6	eyeswipe1	A09	The library is closed today.	The library is closed today.	0.0	8.482785704935202	210914.0	260036.0	38195.0
30	6	eyeswipe1	A09	Do not drink too much.	Do not drink too much.	0.0	5.450652131594317	260036.0	313359.0	46233.0
53	10	eyeswipe1	A09	All good boys deserve fudge.	All good boys deserve fudge.	0.0	9.301791456132293	5960.0	48122.0	34832.0
54	10	eyeswipe1	A09	Companies announce a merger.	Companies announce a merger.	0.0	13.539490179690766	48122.0	79612.0	23930.0
55	10	eyeswipe1	A09	The dog will bite you.	The dog will bite you.	0.0	11.392405063291141	79613.0	106736.0	22120.0
56	10	eyeswipe1	A09	Relations are very strained.	Relations are very strained.	0.0	16.0889859966233	106737.0	134568.0	20138.0
57	10	eyeswipe1	A09	Public transit is much faster.	Public transit is much faster.	0.0	13.91387789372676	134570.0	169468.0	25011.0
58	10	eyeswipe1	A09	The facts get in the way.	The facts get in the way.	0.0	12.315586914688904	169468.0	201057.0	23385.0
59	10	eyeswipe1	A09	He is shouting loudly.	He is shouting loudly.	0.0	10.278162982298719	201058.0	232051.0	24518.0
60	10	eyeswipe1	A09	Never mix religion and politics.	Never mix religion and politics.	0.0	5.362548652155111	232053.0	306916.0	69370.0
0	1	eyeswipe1	A09	The water was monitored daily.	The water was monitored daily.	0.0	6.0838097236062305	10068.0	75837.0	57201.0
1	1	eyeswipe1	A09	Please follow the guidelines.	Please follow the guidelines.	0.0	13.938438563013356	75839.0	106933.0	24106.0
2	1	eyeswipe1	A09	No exchange without a bill.	No exchange without a bill.	0.0	4.840436259832137	106934.0	247269.0	64457.0
3	1	eyeswipe1	A09	I like baroque and classical music.	I like baroque and classical music.	0.0	8.844377967093711	247270.0	300461.0	46131.0
4	1	eyeswipe1	A09	This person is a disaster.	This person is a disaster.	0.0	9.852216748768473	300461.0	353404.0	30450.0
5	1	eyeswipe1	A09	The location of the crime.	The location of the crime.	0.0	7.194244604316547	353405.0	412205.0	41700.0
37	8	eyeswipe1	A09	Fine but only in moderation.	Fine but only in moderation.	0.0	12.356036915567081	6719.0	38757.0	26222.0
38	8	eyeswipe1	A09	No more war no more bloodshed.	No more war no more bloodshed.	0.0	11.205203335801913	38758.0	75839.0	31057.0
39	8	eyeswipe1	A09	The opposing team is over there.	The opposing team is over there.	0.0	8.874257496600586	75840.0	129614.0	41919.0
40	8	eyeswipe1	A09	Sign the withdrawal slip.	Sign the withdrawal slip.	0.0	13.19104108459671	129614.0	157424.0	21833.0
41	8	eyeswipe1	A09	Victims deserve more redress.	Victims deserve more redress.	0.0	11.046454285432487	157425.0	197553.0	30417.0
